0.024007 1.005566 1.122113 0.433418 1.000000 0.993643 
0.028002 1.006487 1.121351 0.435926 1.000000 0.992592 
0.031996 1.007408 1.120590 0.438438 1.000000 0.991544 
0.035991 1.008327 1.119833 0.440951 1.000000 0.990497 
0.039985 1.009245 1.119078 0.443467 1.000000 0.989453 
0.043980 1.010161 1.118326 0.445984 1.000000 0.988411 
0.047974 1.011076 1.117576 0.448504 1.000000 0.987370 
0.051969 1.011990 1.116828 0.451025 1.000000 0.986333 
0.055963 1.012903 1.116083 0.453548 1.000000 0.985297 
0.059957 1.013814 1.115341 0.456073 1.000000 0.984263 
0.063952 1.014723 1.114602 0.458600 1.000000 0.983232 
0.067946 1.015631 1.113864 0.461128 1.000000 0.982202 
0.071941 1.016538 1.113130 0.463658 1.000000 0.981175 
0.075935 1.017443 1.112398 0.466189 1.000000 0.980151 
0.079930 1.018347 1.111668 0.468721 1.000000 0.979128 
0.083924 1.019249 1.110942 0.471254 1.000000 0.978108 
0.087919 1.020149 1.110217 0.473789 1.000000 0.977090 
0.091913 1.021049 1.109496 0.476324 1.000000 0.976075 
0.095908 1.021946 1.108777 0.478860 1.000000 0.975061 
0.099902 1.022842 1.108060 0.481398 1.000000 0.974050 
0.103897 1.023736 1.107346 0.483936 1.000000 0.973042 
0.107891 1.024629 1.106635 0.486475 1.000000 0.972036 
0.111886 1.025520 1.105926 0.489014 1.000000 0.971032 
0.115880 1.026409 1.105220 0.491554 1.000000 0.970030 
0.119875 1.027297 1.104516 0.494095 1.000000 0.969031 
0.123869 1.028183 1.103815 0.496636 1.000000 0.968035 
0.127864 1.029067 1.103117 0.499177 1.000000 0.967040 
0.131858 1.029950 1.102421 0.501719 1.000000 0.966048 
0.135853 1.030831 1.101728 0.504261 1.000000 0.965059 
0.139847 1.031710 1.101037 0.506803 1.000000 0.964072 
0.143842 1.032588 1.100349 0.509346 1.000000 0.963087 
0.147836 1.033463 1.099663 0.511888 1.000000 0.962105 
0.151831 1.034338 1.098980 0.514430 1.000000 0.961125 
0.155825 1.035210 1.098300 0.516973 1.000000 0.960148 
0.159820 1.036080 1.097622 0.519515 1.000000 0.959173 
0.163814 1.036949 1.096946 0.522058 1.000000 0.958200 
0.167809 1.037816 1.096273 0.524600 1.000000 0.957230 
0.171803 1.038682 1.095603 0.527141 1.000000 0.956262 
0.175798 1.039545 1.094935 0.529683 1.000000 0.955297 
0.179792 1.040407 1.094269 0.532224 1.000000 0.954334 
0.183787 1.041267 1.093606 0.534765 1.000000 0.953374 
0.187781 1.042125 1.092946 0.537306 1.000000 0.952416 
0.191776 1.042982 1.092287 0.539846 1.000000 0.951460 
0.195770 1.043836 1.091632 0.542385 1.000000 0.950507 
0.199765 1.044689 1.090979 0.544925 1.000000 0.949556 
0.203759 1.045540 1.090328 0.547463 1.000000 0.948608 
0.207754 1.046389 1.089680 0.550001 1.000000 0.947662 
0.211748 1.047237 1.089034 0.552538 1.000000 0.946719 
0.215743 1.048083 1.088390 0.555075 1.000000 0.945778 
0.219737 1.048927 1.087749 0.557611 1.000000 0.944839 
0.223732 1.049769 1.087111 0.560146 1.000000 0.943903 
0.227726 1.050609 1.086474 0.562681 1.000000 0.942969 
0.231721 1.051447 1.085840 0.565215 1.000000 0.942038 
0.235715 1.052284 1.085209 0.567747 1.000000 0.941109 
0.239710 1.053119 1.084580 0.570279 1.000000 0.940182 
0.243704 1.053952 1.083953 0.572811 1.000000 0.939258 
0.247699 1.054784 1.083328 0.575341 1.000000 0.938336 
0.251693 1.055613 1.082706 0.577870 1.000000 0.937416 
0.255688 1.056441 1.082086 0.580398 1.000000 0.936499 
0.259682 1.057267 1.081469 0.582926 1.000000 0.935584 
0.263677 1.058091 1.080853 0.585452 1.000000 0.934672 
0.267671 1.058913 1.080240 0.587978 1.000000 0.933761 
0.271666 1.059734 1.079629 0.590502 1.000000 0.932854 
0.275660 1.060553 1.079021 0.593025 1.000000 0.931948 
0.279655 1.061370 1.078415 0.595547 1.000000 0.931045 
0.283649 1.062185 1.077810 0.598068 1.000000 0.930144 
0.287644 1.062999 1.077209 0.600588 1.000000 0.929245 
0.291638 1.063810 1.076609 0.603107 1.000000 0.928349 
0.295633 1.064620 1.076012 0.605624 1.000000 0.927455 
0.299627 1.065429 1.075416 0.608140 1.000000 0.926563 
0.303622 1.066235 1.074823 0.610655 1.000000 0.925674 
0.307616 1.067040 1.074232 0.613169 1.000000 0.924787 
0.311611 1.067843 1.073643 0.615682 1.000000 0.923902 
0.315605 1.068644 1.073057 0.618193 1.000000 0.923019 
0.319600 1.069443 1.072472 0.620703 1.000000 0.922139 
0.323594 1.070241 1.071890 0.623212 1.000000 0.921261 
0.327589 1.071037 1.071310 0.625719 1.000000 0.920385 
0.331583 1.071831 1.070731 0.628225 1.000000 0.919511 
0.335578 1.072623 1.070155 0.630730 1.000000 0.918639 
0.339572 1.073414 1.069581 0.633233 1.000000 0.917770 
0.343567 1.074203 1.069009 0.635735 1.000000 0.916903 
0.347561 1.074991 1.068439 0.638236 1.000000 0.916038 
0.351556 1.075776 1.067872 0.640735 1.000000 0.915175 
0.355550 1.076560 1.067306 0.643233 1.000000 0.914314 
0.359545 1.077342 1.066742 0.645729 1.000000 0.913456 
