                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  n_inter        iF         n     fsAPR
0.0252367  0.0302841   0.0353314  0.0403787   0.0454261  0.0504734  0.0555208  0.0605681  0.0656155  0.0706628  0.0757101  0.0807575  0.0858048  0.0908522  0.0958995  0.100947   0.105994   0.111042   0.116089   0.121136   0.126184   0.131231   0.136278   0.141326   0.146373   0.15142    0.156468   0.161515   0.166562   0.17161    0.176657   0.181704   0.186752   0.191799   0.196846   0.201894   0.206941   0.211988   0.217036   0.222083   0.22713    0.232178   0.237225  0.242272  0.24732   0.252367  0.257414  0.262462  0.267509  0.272557  0.277604  0.282651  0.287699  0.292746  0.297793  0.302841  0.307888  0.312935  0.317983  0.32303   0.328077  0.333125  0.338172  0.343219  0.348267  0.353314  0.358361  0.363409  0.368456  0.373503  0.378551  0.383598  0.388645  0.393693  0.39874   0.403787  0.408835  0.413882  0.418929  0.423977  0.429024  0.434072  0.439119  0.444166  0.449214  0.454261  0.459308  0.464356  0.469403  0.47445    0.479498  0.484545  0.489592  0.49464
0.0144047  0.0170072   0.0195638  0.0220825   0.0245712  0.0270323  0.0294702  0.0318862  0.0342819  0.0366584  0.0390165  0.0413562  0.0436795  0.0459849  0.0482736  0.0505457  0.0528012  0.0550404  0.0572632  0.0594698  0.0616599  0.0638346  0.0659978  0.0681493  0.0702882  0.0724145  0.074528   0.0766287  0.078716   0.0807914  0.0828524  0.0849005  0.0869352  0.0889566  0.0909643  0.0929584  0.0949389  0.0969055  0.0988584  0.100797   0.102722   0.104633   0.10653   0.108412  0.11028   0.112135  0.113973  0.115811  0.11765   0.119487  0.121321  0.123153  0.124981  0.126807  0.128629  0.130448  0.132263  0.134075  0.135882  0.137686  0.139485  0.141281  0.143072  0.144859  0.146641  0.148418  0.150191  0.151959  0.153723  0.155481  0.157235  0.158976  0.1607    0.162406  0.164095  0.165767  0.167423  0.169062  0.170684  0.17229   0.173878  0.175451  0.177006  0.178545  0.180068  0.181573  0.183063  0.184535  0.185991  0.18743    0.188852  0.190257  0.19165   0.193001
0          0.00504734  0.0100947  0.015142    0.0201894  0.0252367  0.0302841  0.0353314  0.0403787  0.0454261  0.0504734  0.0555208  0.0605681  0.0656155  0.0706628  0.0757101  0.0807575  0.0858048  0.0908522  0.0958995  0.100947   0.105994   0.111042   0.116089   0.121136   0.126184   0.131231   0.136278   0.141326   0.146373   0.15142    0.156468   0.161515   0.166562   0.17161    0.176657   0.181704   0.186752   0.191799   0.196846   0.201894   0.206941   0.211988  0.217036  0.222083  0.22713   0.232178  0.237225  0.242272  0.24732   0.252367  0.257414  0.262462  0.267509  0.272557  0.277604  0.282651  0.287699  0.292746  0.297793  0.302841  0.307888  0.312935  0.317983  0.32303   0.328077  0.333125  0.338172  0.343219  0.348267  0.353314  0.358361  0.363409  0.368456  0.373503  0.378551  0.383598  0.388645  0.393693  0.39874   0.403787  0.408835  0.413882  0.418929  0.423977  0.429024  0.434072  0.439119  0.444166  0.449214   0.454261  0.459308  0.464356  0.469403
0          0.00131017  0.0046255  0.00775262  0.0107675  0.0137015  0.0165715  0.0193877  0.0221571  0.0248846  0.0275737  0.0302272  0.0328473  0.0354358  0.0379941  0.0405233  0.0430245  0.0454986  0.0479462  0.0503681  0.0527647  0.0551365  0.057484   0.0598075  0.0621074  0.0643841  0.0666404  0.0688775  0.0710957  0.0732951  0.075476   0.0776385  0.0797828  0.081909   0.0840173  0.0861078  0.0881806  0.0902357  0.0922734  0.0942937  0.0962967  0.0982824  0.100251  0.102202  0.104137  0.106054  0.107955  0.109838  0.111705  0.113555  0.11539   0.117216  0.119035  0.120847  0.122652  0.12445   0.126241  0.128025  0.129802  0.131573  0.133337  0.135094  0.136844  0.138588  0.140324  0.142055  0.143778  0.145496  0.147206  0.14891   0.150608  0.152299  0.153983  0.155661  0.157333  0.158996  0.160645  0.16228   0.1639    0.165506  0.167097  0.168674  0.170237  0.171785  0.173319  0.174839  0.176344  0.177835  0.179312  0.180774   0.182222  0.183655  0.185074  0.186479
