-30.000000   2.621641  0.000000  0.000000  0.000000  2.701691  6.103821  
-28.947368   2.641654  0.000000  0.000000  0.000000  2.681679  6.083809  
-27.894737   2.661666  0.000000  0.000000  0.000000  2.681679  6.043784  
-26.842105   2.721704  0.000000  0.000000  0.000000  2.681679  6.003759  
-25.789474   2.781742  0.000000  0.000000  0.000000  2.681679  5.983746  
-24.736842   2.841779  0.000000  0.000000  0.000000  2.681679  5.963734  
-23.684211   2.921829  0.000000  0.000000  0.000000  2.681679  5.923709  
-22.631579   2.981867  0.000000  0.000000  0.000000  2.681679  5.903696  
-21.578947   3.061917  0.000000  0.000000  0.000000  2.681679  5.863671  
-20.526316   3.141967  0.000000  0.000000  0.000000  2.681679  5.843658  
-19.473684   3.222017  0.000000  0.000000  0.000000  2.681679  5.823646  
-18.421053   3.322080  0.000000  0.000000  0.000000  2.681679  5.783621  
-17.368421   3.402130  0.000000  0.000000  0.000000  2.681679  5.763608  
-16.315789   3.482180  0.000000  0.000000  0.000000  2.681679  5.743596  
-15.263158   3.562230  0.000000  0.000000  0.000000  2.681679  5.703571  
-14.210526   3.642280  0.000000  0.000000  0.000000  2.681679  5.683558  
-13.157895   3.722330  0.000000  0.000000  0.000000  2.681679  5.663546  
-12.105263   3.822393  0.000000  0.000000  0.000000  2.681679  5.643533  
-11.052632   3.902443  0.000000  0.000000  0.000000  2.681679  5.623521  
-10.000000   3.982493  0.000000  0.000000  0.000000  2.681679  5.583496  
