-18.000000   2.808966  0.000000  0.000000  0.000000  3.108853  6.227683  
-17.315789   2.808966  0.000000  0.000000  0.000000  3.128846  6.257671  
-16.631579   2.808966  0.000000  0.000000  0.000000  3.138842  6.287660  
-15.947368   2.808966  0.000000  0.000000  0.000000  3.158834  6.317649  
-15.263158   2.808966  0.000000  0.000000  0.000000  3.178827  6.337641  
-14.578947   2.808966  0.000000  0.000000  0.000000  3.198819  6.367630  
-13.894737   2.808966  0.000000  0.000000  0.000000  3.208816  6.397619  
-13.210526   2.808966  0.000000  0.000000  0.000000  3.228808  6.427608  
-12.526316   2.808966  0.000000  0.000000  0.000000  3.248801  6.457596  
-11.842105   2.808966  0.000000  0.000000  0.000000  3.268793  6.487585  
-11.157895   2.808966  0.000000  0.000000  0.000000  3.288786  6.517574  
-10.473684   2.808966  0.000000  0.000000  0.000000  3.308778  6.547563  
-9.789474   2.808966  0.000000  0.000000  0.000000  3.328771  6.577551  
-9.105263   2.808966  0.000000  0.000000  0.000000  3.338767  6.607540  
-8.421053   2.808966  0.000000  0.000000  0.000000  3.358759  6.637529  
-7.736842   2.808966  0.000000  0.000000  0.000000  3.378752  6.667518  
-7.052632   2.808966  0.000000  0.000000  0.000000  3.398744  6.697506  
-6.368421   2.808966  0.000000  0.000000  0.000000  3.418737  6.727495  
-5.684211   2.808966  0.000000  0.000000  0.000000  3.438729  6.757484  
-5.000000   2.808966  0.000000  0.000000  0.000000  3.458722  6.787473  
