8.736842105263158409e-01 2.315789473684210407e+02 1.582075136834148132e+00 9.825096714111007046e+00 2.183367963665762446e+01 3.836597335538591125e+01 5.941246287348677413e+01 8.495847969086797491e+01
8.736842105263158409e-01 2.421052631578947398e+02 1.589662995398591683e+00 1.012274024357590108e+01 2.237353339549073539e+01 3.916355941301789301e+01 6.047340365397828066e+01 8.628261199594865616e+01
8.736842105263158409e-01 2.526315789473684390e+02 1.596732738547015584e+00 1.040630903609963021e+01 2.288044079304717826e+01 3.990528165114339743e+01 6.145331542621833165e+01 8.749945524461794832e+01
8.736842105263158409e-01 2.631578947368420813e+02 1.603284437194368417e+00 1.067736070429314488e+01 2.335870410861249979e+01 4.059914294580324423e+01 6.236451671235607108e+01 8.862600671063579227e+01
8.736842105263158409e-01 2.736842105263157805e+02 1.609367274135025339e+00 1.093722498225846351e+01 2.381187607326924649e+01 4.125161619199968044e+01 6.321683016707879688e+01 8.967568041738405782e+01
8.736842105263158409e-01 2.842105263157894797e+02 1.615174685741608052e+00 1.118704691020951181e+01 2.424292554396787480e+01 4.186801153376431728e+01 6.401821339305536185e+01 9.065924529493747741e+01
8.736842105263158409e-01 2.947368421052631788e+02 1.620721185358110272e+00 1.142782031630878592e+01 2.465436002714166008e+01 4.245274017225073493e+01 6.477520330018242589e+01 9.158547686011763744e+01
8.736842105263158409e-01 3.052631578947368780e+02 1.625930327231790429e+00 1.166041410956575142e+01 2.504831782760446046e+01 4.300950781112811683e+01 6.549323636307609320e+01 9.246162103491630546e+01
8.736842105263158409e-01 3.157894736842105203e+02 1.630936584621097252e+00 1.188559315171490205e+01 2.542663851489646731e+01 4.354145913328670758e+01 6.617688415617688236e+01 9.329373157139393413e+01
8.736842105263158409e-01 3.263157894736842195e+02 1.635658354596294828e+00 1.210403502085770455e+01 2.579091750353540391e+01 4.405128744857466927e+01 6.683002964433222814e+01 9.408692013601570636e+01
8.736842105263158409e-01 3.368421052631579187e+02 1.640253796974759259e+00 1.231634359390164946e+01 2.614254889817726379e+01 4.454131915254200180e+01 6.745600129273931600e+01 9.484554483462157748e+01
8.736842105263158409e-01 3.473684210526315610e+02 1.644847686401776921e+00 1.252306016517756326e+01 2.648275952147854539e+01 4.501357962348845376e+01 6.805767652613376129e+01 9.557335456102431692e+01
8.736842105263158409e-01 3.578947368421052602e+02 1.649089527192809657e+00 1.272467262305202240e+01 2.681263623065215640e+01 4.546984530508910893e+01 6.863756262554666421e+01 9.627360096428863301e+01
8.736842105263158409e-01 3.684210526315789593e+02 1.653381807674645154e+00 1.292162307171503244e+01 2.713314804748037545e+01 4.591168527767844409e+01 6.919786072507747576e+01 9.694912646902643871e+01
8.736842105263158409e-01 3.789473684210526585e+02 1.657369062806329119e+00 1.311431424052005035e+01 2.744516428676905306e+01 4.634049484875218639e+01 6.974051699665614024e+01 9.760243425184602017e+01
8.736842105263158409e-01 3.894736842105263577e+02 1.661354069193589522e+00 1.330311488314725921e+01 2.774946952149252510e+01 4.675752291018319795e+01 7.026726406402778480e+01 9.823574448377836177e+01
8.736842105263158409e-01 4.000000000000000000e+02 1.665301569208573085e+00 1.348836438298234874e+01 2.804677604883290343e+01 4.716389447612572638e+01 7.077965480586036051e+01 9.885104001145548125e+01
8.605263157894736947e-01 2.000000000000000000e+02 1.618461669957586668e+00 9.247180598680950325e+00 2.130342613953900965e+01 3.846420128408865224e+01 6.083941695648944403e+01 8.849088551070597930e+01
8.605263157894736947e-01 2.105263157894736992e+02 1.630652786781451757e+00 9.662334204151543204e+00 2.214149972970931657e+01 3.979408403999233457e+01 6.269845115484134368e+01 9.089407361887283798e+01
8.605263157894736947e-01 2.210526315789473699e+02 1.641496223922473296e+00 1.005068779493544717e+01 2.290523633753983646e+01 4.098316281094517421e+01 6.433712471048536941e+01 9.298944783805143288e+01
8.605263157894736947e-01 2.315789473684210407e+02 1.651178171209196410e+00 1.041582662135930093e+01 2.360726812850469614e+01 4.205883914910841526e+01 6.580222653718051617e+01 9.484641497963784218e+01
8.605263157894736947e-01 2.421052631578947398e+02 1.659944181276179487e+00 1.076067815474514866e+01 2.425731670584749011e+01 4.304136066257010640e+01 6.712732628378273603e+01 9.651368683749792865e+01
8.605263157894736947e-01 2.526315789473684390e+02 1.667976587424734092e+00 1.108766455056475131e+01 2.486302372591507392e+01 4.394610722399866631e+01 6.833731000566702107e+01 9.802673167469527016e+01
8.605263157894736947e-01 2.631578947368420813e+02 1.675381037073653712e+00 1.139881334373619026e+01 2.543050494510304205e+01 4.478503222305182874e+01 6.945112680196660904e+01 9.941215478909482783e+01
8.605263157894736947e-01 2.736842105263157805e+02 1.682208170131228142e+00 1.169583934566240302e+01 2.596473138812709891e+01 4.556760783194955877e+01 7.048353108199259509e+01 1.006904103998059981e+02
8.605263157894736947e-01 2.842105263157894797e+02 1.688661434592643174e+00 1.198020638267234972e+01 2.646979862882622925e+01 4.630146598292670745e+01 7.144623101836918977e+01 1.018775530027240421e+02
8.605263157894736947e-01 2.947368421052631788e+02 1.694710398018424158e+00 1.225317452558305398e+01 2.694912142388756138e+01 4.699284540944795907e+01 7.234867028256505250e+01 1.029864089425556983e+02
8.605263157894736947e-01 3.052631578947368780e+02 1.700462305866885959e+00 1.251583671819305366e+01 2.740557722693523246e+01 4.764691114177252729e+01 7.319857506916996215e+01 1.040273839471883974e+02
8.605263157894736947e-01 3.157894736842105203e+02 1.705888012994707603e+00 1.276914759069617311e+01 2.784161393471380919e+01 4.826798775299071309e+01 7.400234606232820056e+01 1.050090342068068594e+02
8.605263157894736947e-01 3.263157894736842195e+02 1.711089700251435586e+00 1.301394631062518314e+01 2.825933200380987742e+01 4.885973278493835892e+01 7.476534518799385864e+01 1.059384793030464067e+02
8.605263157894736947e-01 3.368421052631579187e+02 1.716049351505721576e+00 1.325097497535747415e+01 2.866054797749752936e+01 4.942526795617445146e+01 7.549210926642571451e+01 1.068217067696168527e+02
8.605263157894736947e-01 3.473684210526315610e+02 1.720860246334510402e+00 1.348089349005320514e+01 2.904684421769171010e+01 4.996727981904997762e+01 7.618651183593948417e+01 1.076638005533553013e+02
8.605263157894736947e-01 3.578947368421052602e+02 1.725389998844463202e+00 1.370429175840559921e+01 2.941960831872647830e+01 5.048809803612268610e+01 7.685188747901173656e+01 1.084691151406847922e+02
8.605263157894736947e-01 3.684210526315789593e+02 1.729952834839820541e+00 1.392169971077166402e+01 2.978006466435459743e+01 5.098975703745597343e+01 7.749112866128162125e+01 1.092414101147580112e+02
8.605263157894736947e-01 3.789473684210526585e+02 1.734196825481900017e+00 1.413359565399246698e+01 3.012929993092471648e+01 5.147404507893603665e+01 7.810676201221852466e+01 1.099839554107640396e+02
8.605263157894736947e-01 3.894736842105263577e+02 1.738466961404697253e+00 1.434041325194837668e+01 3.046828390484230198e+01 5.194254369280512407e+01 7.870100910182722487e+01 1.106996146859251269e+02
8.605263157894736947e-01 4.000000000000000000e+02 1.742428385629765319e+00 1.454254739855486811e+01 3.079788660256131649e+01 5.239665970970182229e+01 7.927583537107604172e+01 1.113909119744969161e+02
8.473684210526315486e-01 2.000000000000000000e+02 1.689659019144201579e+00 9.556959450712703585e+00 2.236974475325114398e+01 4.091883428123698252e+01 6.542661748733534921e+01 9.604575971198343609e+01
8.473684210526315486e-01 2.105263157894736992e+02 1.696298676418401152e+00 1.004026439721685016e+01 2.339785672574191722e+01 4.260761487667813441e+01 6.784063533888274833e+01 9.920015791103892866e+01
8.473684210526315486e-01 2.210526315789473699e+02 1.704217632455970799e+00 1.048993621734709336e+01 2.432436209483818956e+01 4.409301005263349538e+01 6.992502651658911361e+01 1.018910911165373108e+02
8.473684210526315486e-01 2.315789473684210407e+02 1.713068792224777370e+00 1.091067954833164144e+01 2.516797335670328195e+01 4.541882671117961934e+01 7.175817481591666080e+01 1.042327939050169334e+02
8.473684210526315486e-01 2.421052631578947398e+02 1.722215183838114116e+00 1.130629027622010163e+01 2.594272843016713637e+01 4.661625661305950530e+01 7.339383562779178760e+01 1.063039407298848289e+02
8.473684210526315486e-01 2.526315789473684390e+02 1.730863175558082556e+00 1.167987642827577055e+01 2.665942881285623756e+01 4.770829043452917517e+01 7.487043732903340754e+01 1.081600129531357766e+02
8.473684210526315486e-01 2.631578947368420813e+02 1.739067747272346143e+00 1.203401561978093426e+01 2.732656364932849513e+01 4.871235622903414964e+01 7.621638214259787958e+01 1.098413868804170050e+02
8.473684210526315486e-01 2.736842105263157805e+02 1.746721474433412524e+00 1.237086982671733004e+01 2.795092578910591641e+01 4.964197616771505750e+01 7.745324209053494258e+01 1.113782962669245222e+02
8.473684210526315486e-01 2.842105263157894797e+02 1.753853760839426901e+00 1.269227067798326303e+01 2.853803548543145041e+01 5.050784973878707262e+01 7.859777791866288510e+01 1.127939400065352373e+02
8.473684210526315486e-01 2.947368421052631788e+02 1.760498591355646569e+00 1.299978389437317894e+01 2.909243963840405200e+01 5.131858628833733604e+01 7.966326499944375428e+01 1.141064933502771339e+02
8.473684210526315486e-01 3.052631578947368780e+02 1.766746987972947158e+00 1.329475876168547543e+01 2.961792804150751479e+01 5.208121485197926148e+01 8.066039309030082904e+01 1.153304522174638009e+02
8.473684210526315486e-01 3.157894736842105203e+02 1.772688078791258226e+00 1.357836661768376096e+01 3.011769283649952200e+01 5.280154777589471138e+01 8.159789421128247966e+01 1.164775581228487482e+02
8.473684210526315486e-01 3.263157894736842195e+02 1.778285326532282662e+00 1.385163114251997385e+01 3.059444816368717923e+01 5.348444581422159416e+01 8.248299150804896840e+01 1.175574509831307921e+02
8.473684210526315486e-01 3.368421052631579187e+02 1.783634886718882706e+00 1.411545250772683069e+01 3.105052137595594530e+01 5.413401494749817289e+01 8.332172697609964018e+01 1.185781402405923330e+02
8.473684210526315486e-01 3.473684210526315610e+02 1.788770795455851825e+00 1.437062678229531443e+01 3.148792358244150336e+01 5.475375505214713456e+01 8.411920516849870921e+01 1.195463516902142374e+02
8.473684210526315486e-01 3.578947368421052602e+02 1.793674221623926313e+00 1.461786168651814855e+01 3.190840486679655186e+01 5.534667385470596912e+01 8.487977751122227232e+01 1.204677872834205061e+02
8.473684210526315486e-01 3.684210526315789593e+02 1.798407246232063939e+00 1.485778952015818888e+01 3.231349802766072798e+01 5.591537547930754926e+01 8.560718367758306613e+01 1.213473227558988583e+02
8.473684210526315486e-01 3.789473684210526585e+02 1.802965680477674804e+00 1.509097779240574688e+01 3.270455359357465852e+01 5.646213004667096413e+01 8.630466154984125637e+01 1.221891601632908788e+02
8.473684210526315486e-01 3.894736842105263577e+02 1.807341499295737508e+00 1.531793809778048399e+01 3.308276812416061574e+01 5.698892904320276642e+01 8.697503371751705004e+01 1.229969470556382731e+02
8.473684210526315486e-01 4.000000000000000000e+02 1.811575492118799868e+00 1.553913352470175546e+01 3.344920726308976811e+01 5.749752978676806237e+01 8.762077631604158512e+01 1.237738706571102369e+02
8.342105263157895134e-01 2.000000000000000000e+02 1.779491382409278843e+00 9.772458707431139757e+00 2.317944212819062599e+01 4.291855820161116242e+01 6.970408410706291136e+01 1.084897910473371496e+02
8.342105263157895134e-01 2.105263157894736992e+02 1.780880877871173329e+00 1.032874677755408932e+01 2.442760160717407913e+01 4.504175691070293652e+01 7.255828350247534786e+01 1.092956804058545117e+02
8.342105263157895134e-01 2.210526315789473699e+02 1.783176318749010170e+00 1.084374359086610795e+01 2.553942500744798494e+01 4.687686456092774989e+01 7.512010601773752683e+01 1.111335556692331465e+02
8.342105263157895134e-01 2.315789473684210407e+02 1.786463589460957735e+00 1.132348309565889366e+01 2.654211609408623573e+01 4.849198286284694603e+01 7.736811776853208755e+01 1.134950385700332731e+02
8.342105263157895134e-01 2.421052631578947398e+02 1.790569633793666515e+00 1.177277760231434556e+01 2.745553231420963414e+01 4.993400755951047643e+01 7.935471020192490244e+01 1.158616931405372696e+02
8.342105263157895134e-01 2.526315789473684390e+02 1.795516522283386873e+00 1.219552810105336960e+01 2.829461489781758843e+01 5.123648664144781151e+01 8.113015410246026704e+01 1.180502431039748217e+02
8.342105263157895134e-01 2.631578947368420813e+02 1.801105602595486133e+00 1.259494165647287645e+01 2.907088919140131011e+01 5.242421385491452668e+01 8.273378657442735573e+01 1.200405042555691892e+02
8.342105263157895134e-01 2.736842105263157805e+02 1.807244874139146251e+00 1.297368745994876704e+01 2.979343250052517433e+01 5.351601809988561342e+01 8.419561400032641529e+01 1.218528737932135471e+02
8.342105263157895134e-01 2.842105263157894797e+02 1.813692317782286123e+00 1.333401121229862341e+01 3.046952152514163004e+01 5.452652835413258003e+01 8.553872239074736683e+01 1.235127357274432995e+02
8.342105263157895134e-01 2.947368421052631788e+02 1.820242558428246671e+00 1.367782063773653256e+01 3.110507894488792502e+01 5.546733243623776843e+01 8.678115646980754150e+01 1.250426284609264656e+02
8.342105263157895134e-01 3.052631578947368780e+02 1.826771964709369422e+00 1.400675038586392773e+01 3.170498965278698478e+01 5.634776272660162277e+01 8.793725339994041690e+01 1.264612191895955959e+02
8.342105263157895134e-01 3.157894736842105203e+02 1.833007428330019284e+00 1.432221205400822406e+01 3.227332976219853578e+01 5.717544412965576583e+01 8.901857900719805627e+01 1.277837601929822853e+02
8.342105263157895134e-01 3.263157894736842195e+02 1.838986350956056004e+00 1.462543327100956425e+01 3.281353583812670394e+01 5.795668541030797627e+01 9.003459189028372123e+01 1.290227487289706119e+02
8.342105263157895134e-01 3.368421052631579187e+02 1.844714322877913926e+00 1.491748855767652060e+01 3.332853210717267700e+01 5.869676487733251946e+01 9.099312229831313914e+01 1.301885062291432860e+02
8.342105263157895134e-01 3.473684210526315610e+02 1.850137387035535319e+00 1.519932401912046949e+01 3.382082759119113291e+01 5.940014269248653989e+01 9.190072347529654451e+01 1.312896364272758660e+02
8.342105263157895134e-01 3.578947368421052602e+02 1.855397253641871913e+00 1.547177721305649456e+01 3.429259134140779963e+01 6.007062139516030896e+01 9.276293374945441883e+01 1.323333778173110602e+02
8.342105263157895134e-01 3.684210526315789593e+02 1.860390874626516089e+00 1.573559337140384429e+01 3.474571138900063261e+01 6.071146904004488221e+01 9.358447510996253982e+01 1.333258738568464423e+02
8.342105263157895134e-01 3.789473684210526585e+02 1.865186259824901827e+00 1.599143867744728631e+01 3.518184153396553882e+01 6.132551492586635078e+01 9.436940575044214086e+01 1.342723811434654522e+02
8.342105263157895134e-01 3.894736842105263577e+02 1.869796586472953992e+00 1.623991128914695281e+01 3.560243879874068540e+01 6.191522493004202232e+01 9.512123882093570160e+01 1.351774313147178646e+02
8.342105263157895134e-01 4.000000000000000000e+02 1.874235892740450549e+00 1.648155047588103628e+01 3.600879374557747781e+01 6.248276144136080745e+01 9.584303593289335765e+01 1.360449581059282025e+02
8.210526315789473673e-01 2.000000000000000000e+02 1.873722461678503759e+00 9.909364434393207688e+00 2.376420954635207039e+01 4.552123471380254927e+01 8.440126506552661567e+01 1.353182656835561204e+02
8.210526315789473673e-01 2.105263157894736992e+02 1.872932989602438481e+00 1.054282817886643109e+01 2.526300803955485463e+01 4.747766989067574883e+01 8.415611126647584683e+01 1.344186747462178460e+02
8.210526315789473673e-01 2.210526315789473699e+02 1.872737074120829348e+00 1.112653066963556547e+01 2.658241582288334470e+01 4.950233095148582407e+01 8.429585524370997973e+01 1.336433366109969541e+02
8.210526315789473673e-01 2.315789473684210407e+02 1.872888259173887571e+00 1.166805480127945316e+01 2.776090233880679392e+01 5.137803044242744477e+01 8.493924676608109792e+01 1.330384517941096760e+02
8.210526315789473673e-01 2.421052631578947398e+02 1.873739551332566755e+00 1.217338005929678602e+01 2.882588829109085182e+01 5.306955973046024866e+01 8.610756075321137359e+01 1.326676647469090824e+02
8.210526315789473673e-01 2.526315789473684390e+02 1.875122352745013821e+00 1.264730692972818815e+01 2.979757457011547572e+01 5.459455679902199421e+01 8.763200549770286329e+01 1.326128454367085112e+02
8.210526315789473673e-01 2.631578947368420813e+02 1.877007627264730028e+00 1.309374910494578970e+01 3.069126350865245456e+01 5.597822615119314804e+01 8.927165782865679944e+01 1.329587382132167477e+02
8.210526315789473673e-01 2.736842105263157805e+02 1.879388199180190400e+00 1.351594012013276291e+01 3.151882142973803269e+01 5.724305480442910010e+01 9.087563818813221417e+01 1.337434480761645261e+02
8.210526315789473673e-01 2.842105263157894797e+02 1.882265012815463212e+00 1.391658295332703688e+01 3.228963457467438758e+01 5.840741667754141986e+01 9.238809140053581359e+01 1.348980568258608628e+02
8.210526315789473673e-01 2.947368421052631788e+02 1.885554710495731090e+00 1.429796054911567715e+01 3.301125463325244880e+01 5.948607195698043171e+01 9.379861107794256725e+01 1.362664798061680642e+02
8.210526315789473673e-01 3.052631578947368780e+02 1.889324245817253667e+00 1.466201889098175570e+01 3.368984717595132139e+01 6.049091439019911576e+01 9.511256940396972936e+01 1.377017665947079763e+02
8.210526315789473673e-01 3.157894736842105203e+02 1.893482249262167683e+00 1.501043050418962999e+01 3.433051108881223712e+01 6.143161645913862401e+01 9.633949856497193309e+01 1.391177737874633351e+02
8.210526315789473673e-01 3.263157894736842195e+02 1.897965147560501498e+00 1.534464361211293593e+01 3.493751102500448269e+01 6.231612902632609519e+01 9.748917699185614083e+01 1.404776729410068867e+02
8.210526315789473673e-01 3.368421052631579187e+02 1.902674076033137762e+00 1.566592075114856719e+01 3.551444986179876651e+01 6.315105770472442970e+01 9.857046890333519684e+01 1.417703127366611398e+02
8.210526315789473673e-01 3.473684210526315610e+02 1.907552350673424435e+00 1.597536937796171586e+01 3.606439885921241029e+01 6.394194564460767083e+01 9.959109250806247360e+01 1.429955208989943571e+02
8.210526315789473673e-01 3.578947368421052602e+02 1.912541122418927708e+00 1.627396645193218205e+01 3.658999733492968431e+01 6.469348750840809714e+01 1.005576833234181180e+02 1.441572358593900560e+02
8.210526315789473673e-01 3.684210526315789593e+02 1.917460721747651586e+00 1.656257831327146945e+01 3.709353008562997189e+01 6.540969297629723656e+01 1.014759354237121443e+02 1.452606195814792613e+02
8.210526315789473673e-01 3.789473684210526585e+02 1.922355649256884957e+00 1.684197692533154367e+01 3.757698823708745550e+01 6.609401316776305180e+01 1.023507481735208131e+02 1.463109106283830840e+02
8.210526315789473673e-01 3.894736842105263577e+02 1.927100864373003875e+00 1.711285324576278200e+01 3.804211762061709123e+01 6.674943943321844131e+01 1.031863565018492608e+02 1.473130022146485203e+02
8.210526315789473673e-01 4.000000000000000000e+02 1.931762174707994273e+00 1.737582834121348441e+01 3.849045760767834423e+01 6.737858138462972590e+01 1.039864404481685511e+02 1.482713165231555479e+02
8.078947368421052211e-01 2.000000000000000000e+02 1.966028784302042531e+00 9.983687269520020280e+00 2.445745055705948445e+01 5.736632825873610386e+01 1.050457966486839609e+02 1.620585643160854943e+02
8.078947368421052211e-01 2.105263157894736992e+02 1.964483446430028479e+00 1.069778049149453558e+01 2.605306313243301020e+01 5.721844026000268002e+01 1.044497571010920183e+02 1.613042309815753583e+02
8.078947368421052211e-01 2.210526315789473699e+02 1.963266321999858288e+00 1.135288007222950668e+01 2.753606734745163109e+01 5.724946557580062745e+01 1.038993380584844175e+02 1.605659132403438889e+02
8.078947368421052211e-01 2.315789473684210407e+02 1.962327437159246291e+00 1.195833778633272360e+01 2.888084442713471489e+01 5.751466201070679318e+01 1.034074241157236713e+02 1.598483670144854614e+02
8.078947368421052211e-01 2.421052631578947398e+02 1.961756870208883674e+00 1.252144761069086165e+01 3.009843927666278773e+01 5.806380973555415181e+01 1.029907508309620994e+02 1.591574667848777267e+02
