0.070195   0.998085  0.001915  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.120377   0.995946  0.004054  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.170559   0.993359  0.006641  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.220741   0.990475  0.009525  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.270923   0.987397  0.012603  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.321106   0.984210  0.015790  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.371288   0.980989  0.019011  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.421470   0.977792  0.022208  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.471652   0.974667  0.025333  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.521834   0.971654  0.028346  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.572016   0.968781  0.031219  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.622199   0.966069  0.033931  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.672381   0.963531  0.036469  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.722563   0.961176  0.038824  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.772745   0.959004  0.040996  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.822927   0.956473  0.043527  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.873109   0.953792  0.046208  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.923292   0.951189  0.048811  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
0.973474   0.948725  0.051275  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.023656   0.946418  0.053582  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.073838   0.944288  0.055712  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.124020   0.942337  0.057663  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.174202   0.940550  0.059450  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.224385   0.938911  0.061089  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.274567   0.937397  0.062603  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.324749   0.935987  0.064013  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.374931   0.934656  0.065344  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.425113   0.933380  0.066620  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.475295   0.932137  0.067863  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.525478   0.930904  0.069096  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.575660   0.929664  0.070336  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.625842   0.928402  0.071598  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.676024   0.927107  0.072893  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.726206   0.925770  0.074230  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.776389   0.924388  0.075612  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.826571   0.922961  0.077039  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.876753   0.921490  0.078510  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.926935   0.919980  0.080020  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
1.977117   0.918437  0.081563  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.027299   0.916869  0.083131  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.077482   0.915282  0.084718  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.127664   0.913683  0.086317  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.177846   0.912074  0.087926  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.228028   0.910452  0.089548  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.278210   0.908819  0.091181  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.328392   0.907172  0.092828  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.378575   0.905512  0.094488  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.428757   0.903838  0.096162  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.478939   0.902151  0.097849  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.529121   0.900449  0.099551  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.579303   0.898733  0.101267  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.629485   0.897005  0.102995  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.679668   0.895265  0.104735  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  
2.729850   0.893155  0.106409  0.000435  0.000000  0.000000  0.000000  0.000000  0.000000  
