1.000626  0.181697
1.035824  0.190602
1.071022  0.199812
1.106220  0.211682
1.141418  0.221367
1.176616  0.233683
1.211814  0.244032
1.247012  0.257106
1.282210  0.268124
1.317408  0.279575
1.352606  0.294410
1.387804  0.306927
1.423001  0.323254
1.458199  0.337157
1.493397  0.351815
1.528595  0.371344
1.563793  0.388249
1.598991  0.410358
1.634189  0.429422
1.669387  0.449573
1.704585  0.476334
1.739783  0.498979
1.774981  0.528924
1.810179  0.554561
1.845376  0.581221
1.880574  0.615384
1.915772  0.644681
1.950970  0.682459
1.986168  0.713648
2.021366  0.745649
2.056564  0.786724
2.091762  0.820069
2.126960  0.862692
2.162158  0.896839
2.197356  0.930039
2.232553  0.971395
2.267751  1.004857
2.302949  1.045322
2.338147  1.076145
2.373345  1.107380
2.408543  1.145202
2.443741  1.175396
2.478939  1.211601
2.514137  1.239589
2.549335  1.266984
2.584533  1.299809
2.619731  1.325900
2.654928  1.357154
2.690126  1.380918
2.725324  1.404231
2.760522  1.433918
2.795720  1.456470
2.830918  1.483951
2.866116  1.505725
2.901314  1.527103
2.936512  1.553267
2.971710  1.573962
3.006908  1.597452
3.042106  1.617546
3.077303  1.635654
3.112501  1.659375
3.147699  1.676758
3.182897  1.697944
3.218095  1.716253
3.253293  1.736520
3.288491  1.752355
3.323689  1.767934
3.358887  1.786789
3.394085  1.801594
3.429283  1.817754
3.464481  1.831821
3.499678  1.845602
3.534876  1.862556
3.570074  1.873798
3.605272  1.889837
3.640470  1.902427
3.675668  1.912624
3.710866  1.927730
3.746064  1.937390
3.781262  1.949395
3.816460  1.960718
3.851658  1.969428
3.886856  1.982725
3.922053  1.991032
3.957251  2.001415
3.992449  2.011398
4.027647  2.018910
4.062845  2.028372
4.098043  2.035201
4.133241  2.044274
4.168439  2.053096
4.203637  2.059212
4.238835  2.067380
4.274033  2.073157
4.309230  2.080704
4.344428  2.086100
4.379626  2.093667
4.414824  2.097996
4.450022  2.105302
4.485220  2.111676
4.520418  2.116096
4.555616  2.120358
4.590814  2.125996
4.626012  2.129889
4.661210  2.135199
4.696408  2.138609
4.731605  2.141981
4.766803  2.146621
4.802001  2.149742
4.837199  2.154154
4.872397  2.156895
4.907595  2.159495
4.942793  2.163350
4.977991  2.165694
5.013189  2.169066
5.048387  2.171174
5.083585  2.174401
5.118783  2.176308
5.153980  2.178015
5.189178  2.180626
5.224376  2.182179
5.259574  2.184751
5.294772  2.186028
5.329970  2.187200
5.365168  2.189306
5.400366  2.190279
5.435564  2.192118
5.470762  2.192907
5.505960  2.193653
5.541158  2.195177
5.576355  2.195658
5.611553  2.197015
5.646751  2.197372
5.681949  2.197656
5.717147  2.198607
5.752345  2.198804
5.787543  2.199585
5.822741  2.199583
5.857939  2.199553
5.893137  2.200072
5.928335  2.199769
5.963533  2.200213
